Income,Kidhome,Teenhome,JoinDateEpochTime,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,AcceptedCmp6,Responsiveness,LivesWithPartner,Age,TotalSpent,TotalPurchases,AverageSpent,EducationEncoded
22448.0,1,0,1393372800,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0,0.0,1,32,55,6,9.166666666666666,1.0
82014.0,0,0,1345420800,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,1,0.0,0,53,1511,21,71.95238095238095,1.0
34213.0,1,1,1346976000,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,1,0.0,0,51,117,6,19.5,1.0
157146.0,0,0,1367193600,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,0,0.0,1,37,1730,28,61.785714285714285,1.0
25358.0,0,1,1374451200,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,0.0,0,67,32,4,8.0,3.0
35544.0,1,0,1394236800,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0,0.0,0,36,67,5,13.4,2.0
36634.0,0,1,1369699200,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,0,0.0,1,60,335,12,27.916666666666668,2.0
62670.0,0,1,1391299200,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,0.0,1,60,825,21,39.285714285714285,3.0
50334.0,0,1,1374624000,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,0,0.0,1,42,694,17,40.8235294117647,2.0
72066.0,0,0,1403481600,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,1,0.4,0,33,1792,16,112.0,1.0
50729.0,1,1,1367452800,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,0.0,0,56,496,15,33.06666666666667,3.0
34916.0,2,0,1368576000,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0,0.0,1,46,231,9,25.666666666666668,1.0
64892.0,0,1,1401321600,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0,0.0,0,38,902,22,41.0,1.0
43602.0,1,1,1389312000,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,0,0.0,0,48,68,6,11.333333333333334,1.0
41473.0,1,0,1371600000,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,0.0,0,29,76,5,15.2,2.0
63246.0,0,2,1376956800,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0,0.0,1,47,772,21,36.76190476190476,3.0
36732.0,1,1,1388275200,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,0,0.0,1,55,47,6,7.833333333333333,3.0
37929.0,0,0,1375142400,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,1,0.4,0,29,265,11,24.09090909090909,3.0
86610.0,0,0,1378339200,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,0.0,1,63,1603,17,94.29411764705883,1.0
80141.0,0,0,1357862400,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,1,0.2,1,28,2091,21,99.57142857142857,2.0
69016.0,0,1,1353542400,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,0.0,1,44,1533,30,51.1,1.0
20193.0,0,0,1354060800,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0,0.0,1,23,82,6,13.666666666666666,2.0
27573.0,1,0,1364169600,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0,0.0,1,39,244,10,24.4,1.0
15862.0,1,0,1372291200,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,0.0,0,35,36,4,9.0,0.0
49544.0,1,0,1360627200,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0,0.0,1,38,404,14,28.857142857142858,3.0
33228.0,1,0,1390435200,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,0.0,1,34,71,5,14.2,1.0
70440.0,0,0,1381190400,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,0,0.2,1,36,1572,22,71.45454545454545,1.0
38232.0,1,1,1389916800,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,0.0,1,43,122,7,17.428571428571427,1.0
22554.0,1,1,1351900800,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,0.0,1,59,41,6,6.833333333333333,3.0
23536.0,1,0,1401840000,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0.0,1,31,10,3,3.3333333333333335,3.0
49413.0,0,1,1382659200,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,0.0,1,62,304,11,27.636363636363637,1.0
42231.0,1,1,1395705600,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,0.0,1,45,37,4,9.25,1.0
78789.0,0,0,1344384000,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1,0.0,0,34,1754,15,116.93333333333334,2.0
56534.0,0,1,1374537600,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1,0.4,1,46,815,21,38.80952380952381,1.0
58350.0,0,1,1357257600,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,0.0,0,43,1001,23,43.52173913043478,1.0
49090.0,0,1,1374192000,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,0.0,0,63,688,18,38.22222222222222,1.0
61787.0,0,0,1373068800,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,0.0,0,27,1319,18,73.27777777777777,2.0
18169.0,1,0,1361232000,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,0.0,1,29,21,3,7.0,3.0
24336.0,1,0,1346025600,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,0.0,0,33,31,3,10.333333333333334,2.0
18222.0,0,0,1356912000,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,0.0,1,24,67,5,13.4,1.0
62335.0,0,1,1369267200,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,0.0,0,62,708,19,37.26315789473684,1.0
42033.0,1,1,1348012800,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,0.0,1,43,25,3,8.333333333333334,2.0
86580.0,0,0,1361923200,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,0.2,1,31,746,11,67.81818181818181,3.0
41437.0,1,1,1348272000,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,0.0,0,57,32,4,8.0,3.0
73705.0,0,2,1393977600,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,0.0,0,63,1695,23,73.69565217391305,2.0
61064.0,0,1,1346371200,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,0.0,1,38,1080,23,46.95652173913044,1.0
18358.0,1,0,1384905600,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,0.0,0,25,57,7,8.142857142857142,1.0
55012.0,0,1,1395360000,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,0.0,1,41,660,19,34.73684210526316,3.0
9722.0,1,0,1349136000,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,0.0,1,41,103,7,14.714285714285714,0.0
38175.0,1,0,1379894400,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,0.0,1,30,153,8,19.125,3.0
58656.0,0,1,1348099200,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,0.2,1,58,1220,28,43.57142857142857,2.0
52117.0,0,1,1345075200,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,0.0,1,49,279,11,25.363636363636363,1.0
64813.0,1,0,1388620800,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,0.0,1,36,745,19,39.21052631578947,1.0
54222.0,0,1,1393632000,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,0.0,1,41,264,11,24.0,3.0
83512.0,0,0,1402963200,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,0.8,1,28,2157,21,102.71428571428571,1.0
77520.0,0,1,1377648000,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,0.6,1,55,1526,22,69.36363636363636,2.0
41154.0,0,1,1365465600,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,0.0,1,36,69,5,13.8,1.0
80398.0,0,0,1352505600,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,0.2,1,48,1597,25,63.88,1.0
18746.0,1,0,1401321600,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,0.0,0,22,64,6,10.666666666666666,0.0
35196.0,1,0,1352764800,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,0.0,1,30,497,12,41.416666666666664,1.0
60230.0,0,1,1369008000,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,0.0,0,58,1067,15,71.13333333333334,1.0
22108.0,1,1,1399507200,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,0.0,1,37,31,5,6.2,1.0
44392.0,1,1,1378339200,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,0.0,1,40,211,9,23.444444444444443,1.0
55424.0,0,1,1353801600,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,0.2,1,38,877,21,41.76190476190476,3.0
17688.0,1,0,1358035200,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,0.0,1,35,11,3,3.6666666666666665,1.0
92491.0,0,0,1367366400,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,0.6,1,31,2034,24,84.75,3.0
90273.0,0,0,1386979200,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,0.6,0,23,1991,18,110.61111111111111,1.0
82571.0,0,0,1396396800,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,0.2,0,52,1686,24,70.25,3.0
38513.0,1,0,1390867200,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,0.0,0,32,324,12,27.0,3.0
16653.0,1,0,1397779200,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,0.0,0,35,69,6,11.5,2.0
42586.0,1,1,1351468800,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,0.0,1,59,252,11,22.90909090909091,1.0
23529.0,0,1,1357516800,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,0.0,0,49,54,4,13.5,0.0
71107.0,0,1,1361059200,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,0.0,1,63,1327,26,51.03846153846154,1.0
46910.0,1,1,1395532800,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,0.0,1,50,68,5,13.6,3.0
37244.0,1,1,1367020800,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,0.2,0,59,55,4,13.75,1.0
82427.0,0,0,1394582400,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,0.2,1,48,1456,20,72.8,1.0
75342.0,0,1,1367798400,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,0.0,0,56,563,17,33.11764705882353,2.0
70044.0,0,1,1361145600,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,0.0,0,60,1504,22,68.36363636363636,1.0
77437.0,0,0,1385424000,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,0.2,1,51,1125,22,51.13636363636363,1.0
54984.0,0,1,1400889600,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,0.2,1,55,358,13,27.53846153846154,1.0
42403.0,1,0,1386720000,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,0.0,1,43,42,4,10.5,3.0
55761.0,0,1,1398297600,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,0.2,1,50,184,8,23.0,1.0
37292.0,1,0,1366243200,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,0.0,1,31,460,14,32.857142857142854,1.0
45576.0,0,0,1401235200,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,0.0,0,69,145,7,20.714285714285715,3.0
70321.0,0,0,1358294400,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,0.0,1,67,1376,24,57.333333333333336,1.0
58086.0,0,1,1358640000,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,0.0,0,45,792,21,37.714285714285715,3.0
81795.0,0,0,1351209600,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,0.0,1,62,1382,22,62.81818181818182,1.0
28389.0,0,0,1353369600,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,0.0,1,67,28,3,9.333333333333334,0.0
69901.0,0,1,1369785600,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,0.0,0,45,882,20,44.1,1.0
80360.0,0,0,1362268800,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,0.6,1,65,2231,13,171.6153846153846,3.0
63342.0,0,1,1350345600,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,0.2,1,53,1101,16,68.8125,3.0
31859.0,1,0,1393459200,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,0.0,0,34,48,4,12.0,2.0
51569.0,0,1,1360627200,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,0.2,0,65,467,15,31.133333333333333,3.0
16014.0,1,1,1363478400,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,0.0,0,35,38,6,6.333333333333333,0.0
41120.0,1,1,1383696000,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,0.0,1,46,81,6,13.5,1.0
39763.0,1,0,1375574400,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,0.0,0,43,167,8,20.875,2.0
38725.0,1,1,1399680000,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,0.0,1,59,45,5,9.0,3.0
77981.0,1,0,1369526400,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,0.0,1,42,664,18,36.888888888888886,1.0
62905.0,0,1,1378771200,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,0.0,1,50,622,17,36.588235294117645,2.0
13533.0,1,0,1362873600,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,0.0,0,35,48,5,9.6,2.0
59481.0,0,1,1382486400,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,0.0,1,39,461,14,32.92857142857143,1.0
72117.0,0,1,1376956800,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,0.0,1,37,1073,25,42.92,1.0
21955.0,1,0,1378512000,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,0.0,1,28,55,6,9.166666666666666,2.0
67131.0,0,1,1364256000,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,0.0,1,58,976,23,42.43478260869565,1.0
36802.0,1,0,1402876800,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,0.0,0,34,20,4,5.0,3.0
47808.0,0,1,1382227200,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,0.2,1,39,224,8,28.0,2.0
25509.0,1,0,1347926400,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,0.0,0,40,101,6,16.833333333333332,3.0
85431.0,0,0,1370649600,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,0.0,1,62,1165,16,72.8125,3.0
42664.0,0,1,1395100800,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,0.0,1,47,24,4,6.0,1.0
28973.0,0,0,1350086400,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,0.0,1,37,269,11,24.454545454545453,3.0
39435.0,1,0,1375747200,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,0.0,1,41,102,6,17.0,3.0
65370.0,0,0,1375315200,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,0.0,1,30,461,18,25.61111111111111,2.0
20194.0,1,0,1355702400,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,0.0,0,35,47,5,9.4,0.0
42473.0,1,1,1392595200,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,0.0,0,38,144,7,20.571428571428573,3.0
64590.0,0,0,1350172800,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,0.0,1,46,1338,23,58.17391304347826,1.0
71232.0,0,1,1385596800,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,0.0,1,55,917,23,39.869565217391305,1.0
34600.0,1,1,1356998400,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,0.0,1,43,318,12,26.5,1.0
46904.0,1,1,1351900800,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,0.0,0,47,253,10,25.3,1.0
49094.0,0,1,1348185600,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,0.0,1,41,502,15,33.46666666666667,1.0
36075.0,1,0,1386547200,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,0.0,1,31,119,6,19.833333333333332,1.0
60839.0,1,1,1346112000,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,0.0,1,35,1250,16,78.125,2.0
82122.0,0,0,1376524800,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,0.2,1,52,1382,25,55.28,2.0
34074.0,1,1,1373673600,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,0.2,1,62,255,9,28.333333333333332,1.0
28520.0,1,1,1371168000,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,0.0,1,54,43,4,10.75,2.0
62535.0,0,1,1380758400,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,0.0,0,59,398,13,30.615384615384617,1.0
36273.0,1,0,1397606400,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,0.0,0,37,76,6,12.666666666666666,2.0
63404.0,0,2,1402012800,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,0.2,1,50,902,13,69.38461538461539,1.0
78416.0,0,1,1403827200,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,0.0,1,38,1179,24,49.125,1.0
75702.0,0,1,1350172800,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,0.2,1,40,1921,28,68.60714285714286,1.0
59385.0,1,1,1367107200,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,0.0,1,63,185,8,23.125,2.0
44689.0,1,1,1389312000,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,0.2,1,63,34,4,8.5,1.0
7144.0,0,2,1386374400,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,0.0,0,48,416,25,16.64,3.0
90369.0,0,0,1398643200,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,0.0,1,58,1588,16,99.25,1.0
63159.0,0,0,1352073600,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,0.2,0,40,1797,16,112.3125,3.0
46757.0,0,1,1353024000,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,0.0,0,51,1143,15,76.2,3.0
79734.0,0,0,1403913600,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,0.2,1,45,914,13,70.3076923076923,2.0
63207.0,0,0,1358640000,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,0.2,1,22,1502,11,136.54545454545453,1.0
72071.0,0,1,1360800000,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,0.0,0,60,1338,17,78.70588235294117,1.0
21840.0,1,0,1374364800,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,0.0,1,31,27,4,6.75,3.0
58582.0,0,1,1380326400,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,0.2,1,32,763,20,38.15,2.0
72282.0,0,0,1374192000,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,0.0,0,63,1331,21,63.38095238095238,1.0
50387.0,0,2,1377907200,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,0.0,1,58,525,16,32.8125,1.0
32583.0,1,1,1402790400,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,0.0,1,53,9,3,3.0,3.0
62568.0,0,1,1396828800,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,0.2,1,52,953,13,73.3076923076923,1.0
44635.0,1,1,1381449600,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,0.0,0,43,68,5,13.6,2.0
63967.0,0,1,1376006400,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,0.0,1,46,882,20,44.1,1.0
52513.0,0,0,1346716800,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,0.0,1,36,1149,23,49.95652173913044,2.0
25293.0,1,0,1379203200,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,0.0,1,45,37,4,9.25,1.0
54111.0,0,1,1377388800,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,0.0,0,49,388,13,29.846153846153847,3.0
78394.0,0,0,1360886400,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,0.0,1,28,1428,15,95.2,1.0
80739.0,0,0,1369267200,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,0.0,1,56,1633,23,71.0,2.0
22669.0,1,0,1369180800,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,0.0,1,39,173,7,24.714285714285715,2.0
29236.0,1,0,1381190400,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,0.0,0,27,99,7,14.142857142857142,1.0
44911.0,0,1,1363305600,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,0.0,1,55,215,9,23.88888888888889,1.0
54693.0,0,1,1361059200,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,0.0,1,52,929,23,40.391304347826086,3.0
48186.0,1,0,1395273600,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,0.0,1,40,219,9,24.333333333333332,1.0
54809.0,1,1,1378857600,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,0.0,1,37,174,8,21.75,1.0
41580.0,1,1,1355097600,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,0.0,1,36,92,6,15.333333333333334,1.0
80336.0,0,0,1378684800,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,0.0,1,44,1052,24,43.833333333333336,3.0
47743.0,0,1,1363910400,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,0.2,1,57,275,11,25.0,1.0
62972.0,0,1,1343952000,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,0.0,1,59,587,14,41.92857142857143,2.0
57333.0,0,1,1348272000,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,0.0,0,60,1662,22,75.54545454545455,3.0
32313.0,1,0,1360540800,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,0.0,1,32,159,8,19.875,3.0
84953.0,0,0,1370217600,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,0.6,0,61,1024,17,60.23529411764706,2.0
27071.0,1,0,1398211200,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,0.0,0,46,35,5,7.0,2.0
68148.0,0,0,1377907200,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,0.0,1,57,1042,14,74.42857142857143,2.0
65735.0,1,1,1386374400,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,0.0,1,49,395,14,28.214285714285715,2.0
86836.0,0,0,1347408000,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,0.6,1,39,557,22,25.318181818181817,3.0
30093.0,0,0,1373241600,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,0.0,1,24,69,5,13.8,1.0
57705.0,0,1,1389398400,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,0.0,1,48,486,15,32.4,3.0
25008.0,1,0,1391299200,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,0.0,0,26,34,4,8.5,1.0
83257.0,0,0,1347926400,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,0.4,0,19,1365,27,50.55555555555556,2.0
22280.0,1,0,1368921600,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,0.0,1,39,13,3,4.333333333333333,1.0
72159.0,0,0,1351468800,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,0.0,1,36,1401,20,70.05,3.0
64260.0,0,0,1357862400,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,0.0,1,53,1574,13,121.07692307692308,1.0
82733.0,0,0,1378771200,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,0.0,0,30,1323,19,69.63157894736842,3.0
74290.0,0,1,1376265600,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,0.4,0,43,1217,28,43.464285714285715,2.0
58217.0,2,1,1353110400,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,0.0,0,63,103,6,17.166666666666668,2.0
21024.0,0,0,1372896000,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,0.0,1,38,84,6,14.0,2.0
70116.0,0,0,1359158400,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,0.0,1,42,1536,22,69.81818181818181,3.0
54006.0,1,0,1347926400,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,0.0,1,29,581,16,36.3125,1.0
69063.0,0,1,1352246400,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,0.0,1,48,928,13,71.38461538461539,3.0
11448.0,0,0,1387065600,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,0.0,0,39,14,3,4.666666666666667,2.0
70886.0,1,0,1381708800,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,0.0,1,43,960,13,73.84615384615384,1.0
